url,Perfume,Brand,Country,Gender,Rating Value,Rating Count,Year,Top,Middle,Base,Perfumer1,Perfumer2,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5,descricao
https://www.fragrantica.com/perfume/milton-lloyd/no-10-by-mojo-66632.html,no-10-by-mojo,milton-lloyd,UK,men,"4,06",89,2021.0,"aromatic spices, brazilian rosewood","agarwood (oud), cardamom","amber, sandalwood, tonka bean, vetiver",unknown,,warm spicy,woody,amber,oud,aromatic,"Perfume: no-10-by-mojo. Marca: milton-lloyd. Notas de topo: aromatic spices, brazilian rosewood. Notas de coração: agarwood (oud), cardamom. Notas de fundo: amber, sandalwood, tonka bean, vetiver. Acordes: warm spicy woody amber"
https://www.fragrantica.com/perfume/lanvin/lanvin-l-homme-6094.html,lanvin-l-homme,lanvin,France,men,"4,06",1440,1997.0,"lavender, bergamot, neroli, mandarin orange","mint, sage, pepper, cardamom","musk, sandalwood, vanilla, amber",alberto morillas,,aromatic,fresh spicy,citrus,lavender,green,"Perfume: lanvin-l-homme. Marca: lanvin. Notas de topo: lavender, bergamot, neroli, mandarin orange. Notas de coração: mint, sage, pepper, cardamom. Notas de fundo: musk, sandalwood, vanilla, amber. Acordes: aromatic fresh spicy citrus"
https://www.fragrantica.com/perfume/montana/montana-initial-32334.html,montana-initial,montana,France,men,"4,06",35,2015.0,"nutmeg, cardamom, cinnamon, bergamot",tonka bean,cedar,unknown,,warm spicy,fresh spicy,woody,aromatic,cinnamon,"Perfume: montana-initial. Marca: montana. Notas de topo: nutmeg, cardamom, cinnamon, bergamot. Notas de coração: tonka bean. Notas de fundo: cedar. Acordes: warm spicy fresh spicy woody"
https://www.fragrantica.com/perfume/s-t-dupont/be-exceptional-47180.html,be-exceptional,s-t-dupont,France,men,"4,06",124,2017.0,"ginger, bergamot, grapefruit","iris, leather, tonka bean","amber, vetiver, patchouli",natalie gracia-cetto,,iris,amber,warm spicy,citrus,leather,"Perfume: be-exceptional. Marca: s-t-dupont. Notas de topo: ginger, bergamot, grapefruit. Notas de coração: iris, leather, tonka bean. Notas de fundo: amber, vetiver, patchouli. Acordes: iris amber warm spicy"
https://www.fragrantica.com/perfume/remy-latour/cigar-9351.html,cigar,remy-latour,France,men,"4,06",1036,1996.0,"plum, pineapple, bergamot, pear, amalfi lemon","bay leaf, marigold, geranium, jasmine","tobacco, patchouli, sandalwood, virginia cedar, musk",unknown,,sweet,fruity,woody,tobacco,fresh spicy,"Perfume: cigar. Marca: remy-latour. Notas de topo: plum, pineapple, bergamot, pear, amalfi lemon. Notas de coração: bay leaf, marigold, geranium, jasmine. Notas de fundo: tobacco, patchouli, sandalwood, virginia cedar, musk. Acordes: sweet fruity woody"
https://www.fragrantica.com/perfume/lr/marcus-schenkenberg-eau-de-parfum-6644.html,marcus-schenkenberg-eau-de-parfum,lr,Germany,men,"4,06",36,2009.0,"bergamot, citruses","virginia cedar, sichuan pepper, guaiac wood","amber, cacao, vetiver",unknown,,citrus,fresh spicy,woody,aromatic,cacao,"Perfume: marcus-schenkenberg-eau-de-parfum. Marca: lr. Notas de topo: bergamot, citruses. Notas de coração: virginia cedar, sichuan pepper, guaiac wood. Notas de fundo: amber, cacao, vetiver. Acordes: citrus fresh spicy woody"
https://www.fragrantica.com/perfume/kajal/kajal-homme-ii-65409.html,kajal-homme-ii,kajal,UAE,men,"4,06",216,2021.0,"mandarin orange, bergamot, amber, lemon, green notes, orange blossom","peach, cinnamon, lavender, cedar, rosemary, clary sage, cloves","woody notes, sweet notes, sandalwood, oakmoss, patchouli, musk",christian carbonnel,rosendo mateu,woody,citrus,aromatic,warm spicy,sweet,"Perfume: kajal-homme-ii. Marca: kajal. Notas de topo: mandarin orange, bergamot, amber, lemon, green notes, orange blossom. Notas de coração: peach, cinnamon, lavender, cedar, rosemary, clary sage, cloves. Notas de fundo: woody notes, sweet notes, sandalwood, oakmoss, patchouli, musk. Acordes: woody citrus aromatic"
https://www.fragrantica.com/perfume/joop/nightflight-1721.html,nightflight,joop,Germany,men,"4,06",1331,1992.0,"pineapple, lavender, lemon, bergamot, green notes, juniper, lime","jasmine, lily-of-the-valley, brazilian rosewood, geranium, rose, woodruff or galium odoratum","almond, tonka bean, musk, sandalwood, amber",unknown,,aromatic,sweet,citrus,fruity,lavender,"Perfume: nightflight. Marca: joop. Notas de topo: pineapple, lavender, lemon, bergamot, green notes, juniper, lime. Notas de coração: jasmine, lily-of-the-valley, brazilian rosewood, geranium, rose, woodruff or galium odoratum. Notas de fundo: almond, tonka bean, musk, sandalwood, amber. Acordes: aromatic sweet citrus"
https://www.fragrantica.com/perfume/joop/joop-homme-summer-ticket-14848.html,joop-homme-summer-ticket,joop,Germany,men,"4,06",62,2012.0,"red apple, grapefruit, bergamot","orange blossom, heliotrope, jasmine","vanilla, tonka bean, amber, vetiver",unknown,,vanilla,citrus,white floral,amber,powdery,"Perfume: joop-homme-summer-ticket. Marca: joop. Notas de topo: red apple, grapefruit, bergamot. Notas de coração: orange blossom, heliotrope, jasmine. Notas de fundo: vanilla, tonka bean, amber, vetiver. Acordes: vanilla citrus white floral"
https://www.fragrantica.com/perfume/halston/halston-man-6488.html,halston-man,halston,USA,men,"4,06",79,2009.0,"artemisia, passionfruit, citruses","cardamom, lavender, mint","french labdanum, patchouli, musk",carlos benaim,,aromatic,warm spicy,herbal,fresh spicy,musky,"Perfume: halston-man. Marca: halston. Notas de topo: artemisia, passionfruit, citruses. Notas de coração: cardamom, lavender, mint. Notas de fundo: french labdanum, patchouli, musk. Acordes: aromatic warm spicy herbal"
https://www.fragrantica.com/perfume/halloween/halloween-man-15148.html,halloween-man,halloween,Spain,men,"4,06",1736,2012.0,"martini, violet leaf, mandarin orange, basil","cinnamon, lavender, ginger flower, orange blossom","vanilla, amber, leather, musk",unknown,,warm spicy,citrus,cinnamon,aromatic,vanilla,"Perfume: halloween-man. Marca: halloween. Notas de topo: martini, violet leaf, mandarin orange, basil. Notas de coração: cinnamon, lavender, ginger flower, orange blossom. Notas de fundo: vanilla, amber, leather, musk. Acordes: warm spicy citrus cinnamon"
https://www.fragrantica.com/perfume/galimard/mezzanotte-43314.html,mezzanotte,galimard,France,men,"4,06",52,2015.0,"apple, lavender, bergamot","watermelon, cedar, reed","amber, patchouli, sandalwood",caroline de boutiny,,woody,fruity,aquatic,ozonic,amber,"Perfume: mezzanotte. Marca: galimard. Notas de topo: apple, lavender, bergamot. Notas de coração: watermelon, cedar, reed. Notas de fundo: amber, patchouli, sandalwood. Acordes: woody fruity aquatic"
https://www.fragrantica.com/perfume/frapin/passion-boisee-5267.html,passion-boisee,frapin,France,men,"4,06",439,2007.0,"tangerine, rum, nutmeg, clove","oak, oakmoss","cedar, leather, patchouli",jeanne-marie faugier,,woody,citrus,warm spicy,rum,fresh spicy,"Perfume: passion-boisee. Marca: frapin. Notas de topo: tangerine, rum, nutmeg, clove. Notas de coração: oak, oakmoss. Notas de fundo: cedar, leather, patchouli. Acordes: woody citrus warm spicy"
https://www.fragrantica.com/perfume/ermenegildo-zegna/z-zegna-948.html,z-zegna,ermenegildo-zegna,Italy,men,"4,06",758,2005.0,"sicilian bergamot, rosemary","white pepper, nutmeg, iris","oakmoss, musk, cashmere wood, patchouli",unknown,,fresh spicy,woody,aromatic,citrus,musky,"Perfume: z-zegna. Marca: ermenegildo-zegna. Notas de topo: sicilian bergamot, rosemary. Notas de coração: white pepper, nutmeg, iris. Notas de fundo: oakmoss, musk, cashmere wood, patchouli. Acordes: fresh spicy woody aromatic"
https://www.fragrantica.com/perfume/ermenegildo-zegna/zegna-colognia-6269.html,zegna-colognia,ermenegildo-zegna,Italy,men,"4,06",137,2009.0,"bergamot, neroli, cardamom","iris, violet, galbanum","musk, virginia cedar, benzoin",unknown,,powdery,citrus,violet,aromatic,green,"Perfume: zegna-colognia. Marca: ermenegildo-zegna. Notas de topo: bergamot, neroli, cardamom. Notas de coração: iris, violet, galbanum. Notas de fundo: musk, virginia cedar, benzoin. Acordes: powdery citrus violet"
https://www.fragrantica.com/perfume/afnan/supremacy-in-heaven-70703.html,supremacy-in-heaven,afnan,UAE,men,"4,06",395,2018.0,"bergamot, mandarin orange","green tea, black currant","musk, sandalwood, woodsy notes",unknown,,citrus,woody,fruity,green,musky,"Perfume: supremacy-in-heaven. Marca: afnan. Notas de topo: bergamot, mandarin orange. Notas de coração: green tea, black currant. Notas de fundo: musk, sandalwood, woodsy notes. Acordes: citrus woody fruity"
https://www.fragrantica.com/perfume/avon/herve-leger-homme-9122.html,herve-leger-homme,avon,USA,men,"4,07",148,2010.0,"ginger, yuzu",woodsy notes,amber,stephen nilsen,,woody,amber,citrus,warm spicy,green,"Perfume: herve-leger-homme. Marca: avon. Notas de topo: ginger, yuzu. Notas de coração: woodsy notes. Notas de fundo: amber. Acordes: woody amber citrus"
https://www.fragrantica.com/perfume/azzaro/azzaro-chrome-aqua-55454.html,azzaro-chrome-aqua,azzaro,France,men,"4,07",891,2019.0,"grapefruit, green apple, violet leaf","sea notes, basil, mint","cypress, vetiver",jean-christophe hérault,,aromatic,fresh spicy,green,marine,woody,"Perfume: azzaro-chrome-aqua. Marca: azzaro. Notas de topo: grapefruit, green apple, violet leaf. Notas de coração: sea notes, basil, mint. Notas de fundo: cypress, vetiver. Acordes: aromatic fresh spicy green"
https://www.fragrantica.com/perfume/azzaro/pure-lavender-7050.html,pure-lavender,azzaro,France,men,"4,07",113,2001.0,"lavender, iris, star anise, carnation, cloves, juniper","lavender, orris root","vanilla, tonka bean, white musk, amber",richard ibanez,,vanilla,powdery,lavender,aromatic,iris,"Perfume: pure-lavender. Marca: azzaro. Notas de topo: lavender, iris, star anise, carnation, cloves, juniper. Notas de coração: lavender, orris root. Notas de fundo: vanilla, tonka bean, white musk, amber. Acordes: vanilla powdery lavender"
https://www.fragrantica.com/perfume/burberry/burberry-summer-for-men-2011-11661.html,burberry-summer-for-men-2011,burberry,UK,men,"4,07",119,2011.0,"yuzu, mandarin orange","juniper berries, mint, thyme","sandalwood, musk, virginia cedar, amber",unknown,,citrus,aromatic,fresh spicy,green,woody,"Perfume: burberry-summer-for-men-2011. Marca: burberry. Notas de topo: yuzu, mandarin orange. Notas de coração: juniper berries, mint, thyme. Notas de fundo: sandalwood, musk, virginia cedar, amber. Acordes: citrus aromatic fresh spicy"
https://www.fragrantica.com/perfume/bvlgari/aqva-pour-homme-marine-1742.html,aqva-pour-homme-marine,bvlgari,Italy,men,"4,07",3975,2008.0,"grapefruit, neroli, mandarin orange, petitgrain","water notes, seaweed, rosemary","virginia cedar, amber",jacques cavallier,,aquatic,citrus,aromatic,marine,fresh,"Perfume: aqva-pour-homme-marine. Marca: bvlgari. Notas de topo: grapefruit, neroli, mandarin orange, petitgrain. Notas de coração: water notes, seaweed, rosemary. Notas de fundo: virginia cedar, amber. Acordes: aquatic citrus aromatic"
https://www.fragrantica.com/perfume/by-kilian/straight-to-heaven-4323.html,straight-to-heaven,by-kilian,France,men,"4,07",3718,2007.0,"rum, dried fruits","patchouli, nutmeg, jasmine","virginia cedar, musk, amber, vanilla",sidonie lancesseur,,woody,patchouli,rum,warm spicy,powdery,"Perfume: straight-to-heaven. Marca: by-kilian. Notas de topo: rum, dried fruits. Notas de coração: patchouli, nutmeg, jasmine. Notas de fundo: virginia cedar, musk, amber, vanilla. Acordes: woody patchouli rum"
https://www.fragrantica.com/perfume/carolina-herrera/212-men-splash-1051.html,212-men-splash,carolina-herrera,USA,men,"4,07",55,2007.0,"mint, bergamot","nutmeg, cardamom, ginger, gardenia","musk, sandalwood, incense",unknown,,warm spicy,fresh spicy,aromatic,powdery,musky,"Perfume: 212-men-splash. Marca: carolina-herrera. Notas de topo: mint, bergamot. Notas de coração: nutmeg, cardamom, ginger, gardenia. Notas de fundo: musk, sandalwood, incense. Acordes: warm spicy fresh spicy aromatic"
https://www.fragrantica.com/perfume/davidoff/cool-water-intense-55266.html,cool-water-intense,davidoff,Switzerland,men,"4,07",2585,2019.0,green mandarin,coconut nectar,amber,annick menardo,,amber,citrus,coconut,sweet,lactonic,Perfume: cool-water-intense. Marca: davidoff. Notas de topo: green mandarin. Notas de coração: coconut nectar. Notas de fundo: amber. Acordes: amber citrus coconut
https://www.fragrantica.com/perfume/estee-lauder/brasil-dream-for-him-6599.html,brasil-dream-for-him,estee-lauder,France,men,"4,07",68,2009.0,"cardamom, pepper, coriander","cinnamon, neroli, oregano, nutmeg","patchouli, leather, french labdanum, paprika",unknown,,warm spicy,fresh spicy,aromatic,cinnamon,patchouli,"Perfume: brasil-dream-for-him. Marca: estee-lauder. Notas de topo: cardamom, pepper, coriander. Notas de coração: cinnamon, neroli, oregano, nutmeg. Notas de fundo: patchouli, leather, french labdanum, paprika. Acordes: warm spicy fresh spicy aromatic"
https://www.fragrantica.com/perfume/etat-libre-d-orange/tom-of-finland-4524.html,tom-of-finland,etat-libre-d-orange,France,men,"4,07",1729,2007.0,"aldehydes, amalfi lemon","birch, pine tree, cypress, pepper, geranium, galbanum","suede, vanilla, iris, tonka bean, musk, vetiver, styrax, ambergris",antoine lie,,leather,woody,powdery,aromatic,musky,"Perfume: tom-of-finland. Marca: etat-libre-d-orange. Notas de topo: aldehydes, amalfi lemon. Notas de coração: birch, pine tree, cypress, pepper, geranium, galbanum. Notas de fundo: suede, vanilla, iris, tonka bean, musk, vetiver, styrax, ambergris. Acordes: leather woody powdery"
https://www.fragrantica.com/perfume/frederic-malle/monsieur-32590.html,monsieur,frederic-malle,France,men,"4,07",1273,2015.0,"rum, tangerine","patchouli, incense, cedar, amber","musk, vanilla",bruno jovanovic,,woody,patchouli,amber,warm spicy,balsamic,"Perfume: monsieur. Marca: frederic-malle. Notas de topo: rum, tangerine. Notas de coração: patchouli, incense, cedar, amber. Notas de fundo: musk, vanilla. Acordes: woody patchouli amber"
https://www.fragrantica.com/perfume/acqua-di-parma/colonia-quercia-38674.html,colonia-quercia,acqua-di-parma,Italy,men,"4,07",529,2016.0,"bergamot, lemon, petitgrain, pink pepper","geranium, cedar, cardamom","oakmoss, tonka bean, patchouli",unknown,,citrus,aromatic,woody,fresh spicy,warm spicy,"Perfume: colonia-quercia. Marca: acqua-di-parma. Notas de topo: bergamot, lemon, petitgrain, pink pepper. Notas de coração: geranium, cedar, cardamom. Notas de fundo: oakmoss, tonka bean, patchouli. Acordes: citrus aromatic woody"
https://www.fragrantica.com/perfume/hugo-boss/hugo-extreme-34871.html,hugo-extreme,hugo-boss,Germany,men,"4,07",640,2016.0,green apple,"lavender, sage, geranium","balsam fir, cedar",unknown,,aromatic,fresh spicy,woody,fresh,fruity,"Perfume: hugo-extreme. Marca: hugo-boss. Notas de topo: green apple. Notas de coração: lavender, sage, geranium. Notas de fundo: balsam fir, cedar. Acordes: aromatic fresh spicy woody"
https://www.fragrantica.com/perfume/jean-paul-gaultier/le-male-in-the-navy-51058.html,le-male-in-the-navy,jean-paul-gaultier,France,men,"4,07",705,2018.0,"mint, watery notes",sea notes,"vanilla, ambergris",natalie gracia-cetto,quentin bisch,aromatic,marine,green,vanilla,aquatic,"Perfume: le-male-in-the-navy. Marca: jean-paul-gaultier. Notas de topo: mint, watery notes. Notas de coração: sea notes. Notas de fundo: vanilla, ambergris. Acordes: aromatic marine green"
https://www.fragrantica.com/perfume/kenzo/kenzo-pour-homme-77.html,kenzo-pour-homme,kenzo,France,men,"4,07",3658,1991.0,"sea notes, mahogany, sage, bergamot, lemon","pine, juniper berries, carnation, nutmeg, lily-of-the-valley, rose, caraway, jasmine, peach, orris root","balsam fir, sandalwood, cedar, musk, oakmoss, vetiver, amber, labdanum",christian mathieu,,woody,aromatic,fresh spicy,marine,powdery,"Perfume: kenzo-pour-homme. Marca: kenzo. Notas de topo: sea notes, mahogany, sage, bergamot, lemon. Notas de coração: pine, juniper berries, carnation, nutmeg, lily-of-the-valley, rose, caraway, jasmine, peach, orris root. Notas de fundo: balsam fir, sandalwood, cedar, musk, oakmoss, vetiver, amber, labdanum. Acordes: woody aromatic fresh spicy"
https://www.fragrantica.com/perfume/marc-jacobs/marc-jacobs-men-1409.html,marc-jacobs-men,marc-jacobs,USA,men,"4,07",814,2002.0,"cypress, cardamom, ginger, bergamot, cumin","fig leaf, water notes, cyclamen, rose","cedar, tonka bean, oakmoss, patchouli",ralf schwieger,,woody,green,fresh,warm spicy,aromatic,"Perfume: marc-jacobs-men. Marca: marc-jacobs. Notas de topo: cypress, cardamom, ginger, bergamot, cumin. Notas de coração: fig leaf, water notes, cyclamen, rose. Notas de fundo: cedar, tonka bean, oakmoss, patchouli. Acordes: woody green fresh"
https://www.fragrantica.com/perfume/natura/essencial-supreme-57688.html,essencial-supreme,natura,Brazil,men,"4,07",292,2019.0,"sage, cardamom, herbal notes","amber, cedar, cashmeran, iris","patchouli, musk, vanilla, akigalawood, coumarin",unknown,,woody,amber,warm spicy,aromatic,powdery,"Perfume: essencial-supreme. Marca: natura. Notas de topo: sage, cardamom, herbal notes. Notas de coração: amber, cedar, cashmeran, iris. Notas de fundo: patchouli, musk, vanilla, akigalawood, coumarin. Acordes: woody amber warm spicy"
https://www.fragrantica.com/perfume/paco-rabanne/black-xs-2018-49961.html,black-xs-2018,paco-rabanne,Spain,men,"4,07",732,2018.0,"citruses, lemon, tagetes, sage","praline, cinnamon, tolu balsam, black cardamom","patchouli, black amber, ebony tree, palisander rosewood",olivier cresp,rosendo mateu,citrus,warm spicy,sweet,amber,aromatic,"Perfume: black-xs-2018. Marca: paco-rabanne. Notas de topo: citruses, lemon, tagetes, sage. Notas de coração: praline, cinnamon, tolu balsam, black cardamom. Notas de fundo: patchouli, black amber, ebony tree, palisander rosewood. Acordes: citrus warm spicy sweet"
https://www.fragrantica.com/perfume/paco-rabanne/xs-pour-homme-sensual-summer-9932.html,xs-pour-homme-sensual-summer,paco-rabanne,Spain,men,"4,07",43,2003.0,"juniper, bergamot, cardamom, mint","bourbon geranium, nasturtium, green lotus","white musk, sandalwood, amber",unknown,,aromatic,fresh spicy,woody,floral,warm spicy,"Perfume: xs-pour-homme-sensual-summer. Marca: paco-rabanne. Notas de topo: juniper, bergamot, cardamom, mint. Notas de coração: bourbon geranium, nasturtium, green lotus. Notas de fundo: white musk, sandalwood, amber. Acordes: aromatic fresh spicy woody"
https://www.fragrantica.com/perfume/penhaligon-s/the-inimitable-william-penhaligon-63969.html,the-inimitable-william-penhaligon,penhaligon-s,UK,men,"4,07",633,2020.0,"bergamot, jasmine","vetiver, cedar, incense","sandalwood, ambroxan",alberto morillas,,woody,aromatic,amber,powdery,warm spicy,"Perfume: the-inimitable-william-penhaligon. Marca: penhaligon-s. Notas de topo: bergamot, jasmine. Notas de coração: vetiver, cedar, incense. Notas de fundo: sandalwood, ambroxan. Acordes: woody aromatic amber"
https://www.fragrantica.com/perfume/ralph-lauren/polo-blue-1198.html,polo-blue,ralph-lauren,USA,men,"4,07",5356,2003.0,"cucumber, melon, mandarin orange","basil, sage, geranium","suede, woodsy notes, musk",carlos benaim,christophe laudamiel,ozonic,aquatic,aromatic,fresh spicy,green,"Perfume: polo-blue. Marca: ralph-lauren. Notas de topo: cucumber, melon, mandarin orange. Notas de coração: basil, sage, geranium. Notas de fundo: suede, woodsy notes, musk. Acordes: ozonic aquatic aromatic"
https://www.fragrantica.com/perfume/rasasi/shuhrah-pour-homme-53578.html,shuhrah-pour-homme,rasasi,UAE,men,"4,07",1642,,"tomato leaf, freesia, rose","rose, sandalwood, jasmine, cedar","leather, agarwood (oud), musk, oakmoss, amber",unknown,,aromatic,floral,woody,fresh spicy,leather,"Perfume: shuhrah-pour-homme. Marca: rasasi. Notas de topo: tomato leaf, freesia, rose. Notas de coração: rose, sandalwood, jasmine, cedar. Notas de fundo: leather, agarwood (oud), musk, oakmoss, amber. Acordes: aromatic floral woody"
https://www.fragrantica.com/perfume/salvatore-ferragamo/acqua-essenziale-17089.html,acqua-essenziale,salvatore-ferragamo,Italy,men,"4,07",1086,2013.0,"mint, lemon leaf","sea notes, lavender, rosemary, geranium","vetiver, musk, patchouli, labdanum",alberto morillas,,aromatic,fresh spicy,marine,green,woody,"Perfume: acqua-essenziale. Marca: salvatore-ferragamo. Notas de topo: mint, lemon leaf. Notas de coração: sea notes, lavender, rosemary, geranium. Notas de fundo: vetiver, musk, patchouli, labdanum. Acordes: aromatic fresh spicy marine"
https://www.fragrantica.com/perfume/tommy-bahama/st-barts-seascape-for-men-81641.html,st-barts-seascape-for-men,tommy-bahama,USA,men,"4,07",29,2023.0,"bergamot, sage, black pepper","lavender, elemi, moss","tonka bean, cedarwood, vetiver",unknown,,aromatic,fresh spicy,citrus,herbal,lavender,"Perfume: st-barts-seascape-for-men. Marca: tommy-bahama. Notas de topo: bergamot, sage, black pepper. Notas de coração: lavender, elemi, moss. Notas de fundo: tonka bean, cedarwood, vetiver. Acordes: aromatic fresh spicy citrus"
https://www.fragrantica.com/perfume/tommy-hilfiger/hilfiger-athletics-6313.html,hilfiger-athletics,tommy-hilfiger,USA,men,"4,07",124,1998.0,"grapefruit, bergamot, star anise","grass, sage",cotton flower,unknown,,citrus,green,powdery,aromatic,fresh,"Perfume: hilfiger-athletics. Marca: tommy-hilfiger. Notas de topo: grapefruit, bergamot, star anise. Notas de coração: grass, sage. Notas de fundo: cotton flower. Acordes: citrus green powdery"
https://www.fragrantica.com/perfume/yves-saint-laurent/la-collection-jazz-13734.html,la-collection-jazz,yves-saint-laurent,France,men,"4,07",416,2011.0,coriander,"geranium, artemisia, cypress, tarragon",patchouli,jean-francois latty,,aromatic,fresh spicy,herbal,woody,patchouli,"Perfume: la-collection-jazz. Marca: yves-saint-laurent. Notas de topo: coriander. Notas de coração: geranium, artemisia, cypress, tarragon. Notas de fundo: patchouli. Acordes: aromatic fresh spicy herbal"
https://www.fragrantica.com/perfume/zara/pipeline-48962.html,pipeline,zara,Spain,men,"4,07",28,2018.0,"tangerine, lemon",patchouli,musk,unknown,,citrus,patchouli,musky,woody,warm spicy,"Perfume: pipeline. Marca: zara. Notas de topo: tangerine, lemon. Notas de coração: patchouli. Notas de fundo: musk. Acordes: citrus patchouli musky"
https://www.fragrantica.com/perfume/zara/livre-blanc-84494.html,livre-blanc,zara,Spain,men,"4,07",173,2023.0,cotton flower,white wood,musk,olivia giacobetti,,powdery,musky,floral,woody,,Perfume: livre-blanc. Marca: zara. Notas de topo: cotton flower. Notas de coração: white wood. Notas de fundo: musk. Acordes: powdery musky floral
https://www.fragrantica.com/perfume/zara/vibrant-leather-sandalwood-elixir-91436.html,vibrant-leather-sandalwood-elixir,zara,Spain,men,"4,07",67,2024.0,cardamom,carrot seeds,"sandalwood, woody notes",jérôme epinette,,woody,warm spicy,powdery,aromatic,,"Perfume: vibrant-leather-sandalwood-elixir. Marca: zara. Notas de topo: cardamom. Notas de coração: carrot seeds. Notas de fundo: sandalwood, woody notes. Acordes: woody warm spicy powdery"
https://www.fragrantica.com/perfume/zara/c4shmer4n-51215.html,c4shmer4n,zara,Spain,men,"4,07",100,2018.0,bergamot,cashmeran,tonka bean,unknown,,woody,musky,amber,powdery,vanilla,Perfume: c4shmer4n. Marca: zara. Notas de topo: bergamot. Notas de coração: cashmeran. Notas de fundo: tonka bean. Acordes: woody musky amber
https://www.fragrantica.com/perfume/oriflame/intense-embrace-him-eau-de-toilette-11803.html,intense-embrace-him-eau-de-toilette,oriflame,Sweden,men,"4,07",55,2010.0,"cinnamon, star anise, nutmeg, cardamom, granny smith apple","african orange flower, rose","vanille, tonka bean",emilie bevierre-coppermann,,vanilla,warm spicy,cinnamon,sweet,soft spicy,"Perfume: intense-embrace-him-eau-de-toilette. Marca: oriflame. Notas de topo: cinnamon, star anise, nutmeg, cardamom, granny smith apple. Notas de coração: african orange flower, rose. Notas de fundo: vanille, tonka bean. Acordes: vanilla warm spicy cinnamon"
https://www.fragrantica.com/perfume/oriflame/paradise-man-45302.html,paradise-man,oriflame,Sweden,men,"4,07",59,2017.0,"lime, quince, elemi","lavender, pear","ambroxan, haitian vetiver, woodsy notes",unknown,,aromatic,fruity,citrus,sweet,lavender,"Perfume: paradise-man. Marca: oriflame. Notas de topo: lime, quince, elemi. Notas de coração: lavender, pear. Notas de fundo: ambroxan, haitian vetiver, woodsy notes. Acordes: aromatic fruity citrus"
https://www.fragrantica.com/perfume/nautica/latitude-longitude-2478.html,latitude-longitude,nautica,USA,men,"4,07",152,2000.0,"tarragon, coriander, bergamot","water mint, patchouli, nutmeg, black tea","musk, oakmoss, amber",harry fremont,,aromatic,fresh spicy,green,musky,mossy,"Perfume: latitude-longitude. Marca: nautica. Notas de topo: tarragon, coriander, bergamot. Notas de coração: water mint, patchouli, nutmeg, black tea. Notas de fundo: musk, oakmoss, amber. Acordes: aromatic fresh spicy green"
https://www.fragrantica.com/perfume/coty/route-66-13138.html,route-66,coty,USA,men,"4,07",75,1995.0,"pineapple, bergamot, amalfi lemon","lavender, tarragon, geranium, oak moss, rosemary, galbanum","tobacco, tonka bean, french labdanum, sandalwood, patchouli, virginia cedar",unknown,,sweet,tobacco,aromatic,fruity,fresh spicy,"Perfume: route-66. Marca: coty. Notas de topo: pineapple, bergamot, amalfi lemon. Notas de coração: lavender, tarragon, geranium, oak moss, rosemary, galbanum. Notas de fundo: tobacco, tonka bean, french labdanum, sandalwood, patchouli, virginia cedar. Acordes: sweet tobacco aromatic"
https://www.fragrantica.com/perfume/cerruti/cerruti-1881-black-2819.html,cerruti-1881-black,cerruti,Italy,men,"4,07",319,2006.0,"bitter orange, lavender, pepper","nutmeg, caraway, cedar","marzipan, agarwood (oud), guaiac wood",michel girard,,fresh spicy,sweet,woody,citrus,lavender,"Perfume: cerruti-1881-black. Marca: cerruti. Notas de topo: bitter orange, lavender, pepper. Notas de coração: nutmeg, caraway, cedar. Notas de fundo: marzipan, agarwood (oud), guaiac wood. Acordes: fresh spicy sweet woody"
https://www.fragrantica.com/perfume/banana-republic/black-walnut-764.html,black-walnut,banana-republic,USA,men,"4,07",634,2006.0,cognac,tobacco,virginia cedar,harry fremont,,woody,tobacco,sweet,warm spicy,,Perfume: black-walnut. Marca: banana-republic. Notas de topo: cognac. Notas de coração: tobacco. Notas de fundo: virginia cedar. Acordes: woody tobacco sweet
https://www.fragrantica.com/perfume/angel-schlesser/agua-de-vetiver-22033.html,agua-de-vetiver,angel-schlesser,Spain,men,"4,07",45,2013.0,"green leaves, grapefruit, cardamom, currant buds, tangerine, lemon","violet leaf, rosemary, mint, lavender","vetiver, musk, labdanum, sandalwood",richard herpin,,aromatic,green,woody,citrus,earthy,"Perfume: agua-de-vetiver. Marca: angel-schlesser. Notas de topo: green leaves, grapefruit, cardamom, currant buds, tangerine, lemon. Notas de coração: violet leaf, rosemary, mint, lavender. Notas de fundo: vetiver, musk, labdanum, sandalwood. Acordes: aromatic green woody"
https://www.fragrantica.com/perfume/carthusia/numero-uno-4028.html,numero-uno,carthusia,Italy,men,"4,07",232,2007.0,"eucalyptus, orange, bergamot","artemisia, thyme, violet, ylang-ylang, patchouli, litsea cubeba","myrrh, vetiver, musk, woody notes, labdanum",unknown,,woody,aromatic,citrus,amber,fresh spicy,"Perfume: numero-uno. Marca: carthusia. Notas de topo: eucalyptus, orange, bergamot. Notas de coração: artemisia, thyme, violet, ylang-ylang, patchouli, litsea cubeba. Notas de fundo: myrrh, vetiver, musk, woody notes, labdanum. Acordes: woody aromatic citrus"
